Time,POMh,POMo,MOM,DOM,QOM,MBA,MBD
344.0,NaN,NaN,0.13633414906864783,NaN,NaN,NaN,NaN
345.0,NaN,NaN,0.13634384136245203,NaN,NaN,NaN,NaN
346.0,NaN,NaN,0.13635353365625624,NaN,NaN,NaN,NaN
347.0,NaN,NaN,0.13636322595006045,NaN,NaN,NaN,NaN
348.0,NaN,NaN,0.13637291824386466,NaN,NaN,NaN,NaN
349.0,NaN,NaN,0.13638261053766887,NaN,NaN,NaN,NaN
350.0,NaN,NaN,0.13639230283147308,NaN,NaN,NaN,NaN
351.0,NaN,NaN,0.1364019951252773,NaN,NaN,NaN,NaN
352.0,NaN,NaN,0.1364116874190815,NaN,NaN,NaN,NaN
353.0,NaN,NaN,0.1364213797128857,NaN,NaN,NaN,NaN
354.0,NaN,NaN,0.1364310720066899,NaN,NaN,NaN,NaN
355.0,NaN,NaN,0.13644076430049412,NaN,NaN,NaN,NaN
356.0,NaN,NaN,0.13645045659429833,NaN,NaN,NaN,NaN
357.0,NaN,NaN,0.13646014888810254,NaN,NaN,NaN,NaN
358.0,NaN,NaN,0.13646984118190675,NaN,NaN,NaN,NaN
359.0,NaN,NaN,0.13647953347571096,NaN,NaN,NaN,NaN
360.0,NaN,NaN,0.13648922576951517,NaN,NaN,NaN,NaN
361.0,NaN,NaN,0.13649891806331937,NaN,NaN,NaN,NaN
362.0,NaN,NaN,0.13650861035712358,NaN,NaN,NaN,NaN
363.0,NaN,NaN,0.1365183026509278,NaN,NaN,NaN,NaN
364.0,NaN,NaN,0.136527994944732,NaN,NaN,NaN,NaN
365.0,NaN,NaN,0.1365376872385362,NaN,NaN,NaN,NaN
366.0,NaN,NaN,0.13654737953234042,NaN,NaN,NaN,NaN
367.0,NaN,NaN,0.13655707182614463,NaN,NaN,NaN,NaN
368.0,NaN,NaN,0.13656676411994884,NaN,NaN,NaN,NaN
369.0,NaN,NaN,0.13657645641375304,NaN,NaN,NaN,NaN
370.0,NaN,NaN,0.13658614870755725,NaN,NaN,NaN,NaN
371.0,NaN,NaN,0.13659584100136146,NaN,NaN,NaN,NaN
